id,name,parentId,parentName,fullCompanyName,logoUrl,website,merchantCategoryCode,merchantCategoryDescription,registeredLocation,categoryId,analyticalCategory,transactionCategoryId,transactionCategory
e54a5450-e987-4784-a654-cd1f41c2acf1,Local Hospice Lottery Limited,,,Local Hospice Lottery Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/3d2fd73ec274d296470e230b.svg,www.localhospicelottery.org,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
99c96820-e32a-4de6-99ed-c3fe9ffe29ef,Longfield Hospice Care,,,Longfield Hospice Care,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/0071aad92560229fdd315756.svg,https://www.longfield.org.uk/,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
0b67e990-f9b9-5914-bba5-a32fd9db1944,Street UK Homes Limited,,,Street UK Homes Limited,,,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
f21d9246-197a-44f2-a223-5897468cfbaf,Macmillan Influencing Cancer Care Lottery,,,Macmillan Influencing Cancer Care Lottery,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/764ca4574692fd40d746da21.svg,macmillan.safeandsecurewebservices.net/lottery,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
f6be7326-0a86-53db-a329-c70b8f7d94d6,British red cross,,,The British Red Cross Society,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/58a357e9a9ec1eebf8195c85.svg,https://www.redcross.org.uk/,null,,"44 Moorfields, London, EC2Y 9AL",charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
1cc04187-e666-42ee-8b31-62dd026f7683,Mansionbet.com,,,Mansion Europe Holdings Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/92250a86a9874fbf3755b700.svg,www.casino.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
fa3044b0-b4d4-5eab-a548-edc36083791b,MCLAREN CREDIT SERVICES LIMITED,,,MCLAREN CREDIT SERVICES LIMITED,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/08d3e3da8afebe92bb5bd350.svg,,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
dbb554f4-0df5-5666-b430-0e94bd31b9de,Newport Credit Union,,,Newport Credit Union Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/20c053b8554a0d0914869ed0.svg,https://www.newportcreditunion.co.uk,null,,"27 Skinner Street, Newport, NP20 1HB",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
30139d35-8b61-5d44-a8fe-2e882ca7a7ba,Northridge Finance,,,NIIB Group Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/46a4bc2302c38e89bab65d94.svg,https://www.northridgefinance.com/,null,,"1 Donegall Square South, Belfast, BT1 5LR",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
65a35362-e9eb-5f28-ae2f-191158b620dd,Notts and Lincs Credit Union,,,Nottingham Credit Union Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/d54989f53bde581a78033c19.svg,https://nottsandlincscu.co.uk/,null,,"69 Maid Marian Way, Nottingham, NG1 6AJ",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
c517baee-0475-56e8-a890-a8ba94b1c110,OAKWOOD FINANCIAL SERVICES,,,OAKWOOD FINANCIAL SERVICES,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/dc616225ffe50edd8a9cf1eb.svg,,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
04b8cef8-0b78-50ca-88ff-73ba8e327809,Omni Capital Retail Finance Ltd,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/877d33648ee6051ec84e0ffb.svg,https://www.omnicapitalretailfinance.co.uk/,null,,"10 Norwich Street, London, EC4A 1BD",loans,loans,std:65ebdcdb-c46b-478f-bbbc-feabeb0b4342,clothing
6327aa73-91c8-51ff-9028-c32e337871d3,George Banco,87116026-7080-55ec-bdf1-3d31d928e4f4,Everyday Lending,Everyday Lending Limited,,https://www.georgebanco.com/,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
d021b5d2-6dfc-4151-8fde-49bf3e29e071,One Lottery,,,Gatherwell Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/54877beea021e22a3133ca49.svg,onelottery.co.uk,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
64f8f115-c525-5d34-8697-c95fcbed9b54,UCB Home Loans Corporation Ltd,,,UCB Home Loans Corporation Ltd,,,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
d20a6ec6-b248-539f-904a-ab49459a3456,Opos Limited,,,Opos Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/452e8b4bed5aff18ce3f66e3.svg,,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
7ca2d681-d297-5a47-95e8-488a5446f09c,Wave Lending Ltd,,,Wave Lending Ltd,,,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
7f924f20-e83b-58d8-9143-5edbe9c88ac7,Payday Loans Ltd,,,Payday Loans Ltd,,,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
15632b6f-6936-42ee-bc6b-50ebcbbdad9a,Air Ambulance Service,,,Air Ambulance Service,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/31aab22cbbead6048881a15c.svg,theairambulanceservice.org.uk,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
58139d7c-8c8b-5d77-aa57-cb2b6f94bcc7,Rank Group,,,THE RANK GROUP PLC,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/85cc4b143fc22df31fcdab5c.svg,https://www.rank.com/en/index.html,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
32d73d2e-9dc5-5ccb-a44b-16d867d0cdea,Ratesetter,,,Metro Bank plc,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/cdc2d1c60f61ae32d731c875.svg,https://www.ratesetter.com/,null,,"One Southampton Row, London, WC1B 5HA",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
12be1af2-75e1-4353-b7f1-b435934d8679,Red Rake,,,Red Rake Tech Sociedad Limitada,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/3507f0bcc84f9f2a03647393.svg,www.redrakegaming.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
4829d709-74a8-58a2-b82d-04107b2644f5,Regal Competitions,,,Regal Competitions,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/71567d2892d4be8adbccdcac.svg,https://www.regalcompetitions.com/,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
2b7ebd9b-cb8f-5fc2-ac5b-222121e9995b,Regalwins,,,Regal Wins Casino,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/12593a27736df754e43a7ee2.svg,https://www.regalwins.com/,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
ce5dc29f-1256-4b6c-8f64-7ae9d90dfc4d,Relax Gaming,,,Relax Gaming Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/39900c80a11ff8797d1d0573.svg,www.relax-gaming.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
74601a86-05a8-5f95-8d45-0162a3782010,Resolvecall Limited,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/3d529030a19a52530f684d55.svg,https://resolvecall.co.uk/,null,,"1 Smithhills Street, Paisley, Renfrewshire. PA1 1EB",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
39a84884-d5e5-5659-84ff-7c32c9f5c499,Restons Solicitors Limited,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/84e9dcc1fe471f2a08a866ec.svg,https://www.restons.co.uk/,null,,"Trinity Chambers, 800 Mandarin Court, Centre Park, Warrington, WA1 1GG",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
5254b122-dfbd-5ba8-974c-68de42eaba31,Rexel Facilities Management Ltd,,,Rexel Facilities Management Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/ef8e6b6d48df1e6b93db2ac7.svg,,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
582ab78f-50bb-5fb0-916d-2439fa22ce49,Rosy Bingo,,,Rosy Bingo,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/6b264138718b32eaeec37075.svg,https://www.rosybingo.com/welcome-offer,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
ae89439b-c7f2-5b5f-94da-c6a612bdab8b,Royalux Competitions,,,2023 Royalux Competitions Ltd| Company No: SC690158,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/59d6705f86f3a07df9c81ac7.svg,https://www.royaluxcompetitions.co.uk/,null,,3 Union Street Brechin DD9 6HG,gambling,gambling,,
49f58405-3d17-50f1-a15b-d106ef85b884,SafetyNet,,,Indigo Michael Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/c48cd1c6c9be2d7a6db9770e.svg,https://www.safetynet.credit/,null,,"Indigo Michael Ltd, 2-6 Boundary Row, London, SE1 8HP",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
ecb66506-6c5c-545d-9885-cb6750d2e620,Salad Money,,,Salad Finance,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/317bf1bffc888e6a83a3df39.svg,https://www.saladmoney.co.uk/,null,,49 Greek Street London United Kingdom W1D 4EG,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
da1a9dd2-d680-5660-9e6d-896106519b19,Samsung Finance,,,Glow Financial Services Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/2a976ccbe7c6921c3dc5a28b.svg,https://www.samsungfinance.co.uk/,null,,"71 Queen Victoria Street, London, EC4V 4BE",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
81f5bc41-7c8c-50aa-8da3-917e9813445e,Santander Consumer Finance,ca3efd81-bd39-5b1c-bd0f-4fbaee867abd,Santander Bank,Santander Consumer Finance,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/c238808babc9d78dbcf5bdc2.svg,https://www.santanderconsumer.co.uk/,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
39092284-f170-4c92-98d5-ed3c6204aed5,Scope,,,Scope,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/3eb89ab8493a5346bb086310.svg,scope.safeandsecurewebservices.net,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
4590a9ba-a024-4da0-8397-2ebb0d4dc5bb,SBTech Global Limited,,,SBTech Global Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/d002fb8d0d3cd21c9006b7b7.svg,sbtech.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
928b76b0-215e-49f6-b826-577b98c358d0,Merkur Interactive Malta PLC,,,Merkur Interactive Malta PLC,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/5d4738a937adf9760f0e40d4.svg,www.cashino.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
769da6e3-30cb-482f-a086-a53e7707d185,adp Merkur GmbH,,,adp Merkur GmbH,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/e781b82f7b04cfdb68b3bf19.svg,www.adp-gauselmann.de,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
57416093-5c2f-5ffd-85ec-edb73a05774e,Selina Finance Limited,,,Selina Finance Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/efed97a964c7beb8a7f94254.svg,,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
4482687d-d962-4209-8692-5fc532a6cfd5,SETTLEIT,,,SETTLEIT APP LIMITED,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/054b79b75a6631f025bc13e3.svg,settleit.io,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
0be64499-8f62-5928-9d97-c3f300844a0a,Shawbrook Bank Limited,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/0d5a69e390d527165e24b6be.svg,https://www.shawbrook.co.uk/,null,,"Lutea House, Warley Hill Business Park, The Drive, Great Warley, Brentwood, Essex, CM13 3BE",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
3db21dca-9f57-47fd-a364-a94fea0ffd4b,Skillzzgaming Limited,,,Skillzzgaming Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/3e97d42bc700978a9f8a7b44.svg,skillzzgaming.co.uk,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
fbc3aab2-c889-542e-9cf0-a56870f619c8,Small screen casino,,,Small Screen Casinos Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/a73eb6171ccb37c9bb9c91d8.svg,https://www.smallscreencasinos.com/,null,,"Small Screen Casinos Ltd Inchalla, Le Val Alderney, GY9 3UL",gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
70fae4db-ef64-40a7-b5d2-cb1773e659d5,Smarkets Limited,,,Smarkets Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/23b2f4fcb6f8b40d538100e5.svg,smarkets.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
a7b140e2-286d-4def-87fc-47408b35ac44,Snabbis,,,Viral Interactive Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/6e66dc12a646908c2d0fab35.svg,luck.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
8bb430fe-b3c6-5324-8656-32736defddc3,Space Casino,,,Space Casino,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/02203dee08c8eea0d86535fa.svg,https://www.spacecasino.co.uk/,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
fa4cb7d6-00d4-54eb-8532-9f7014a4b2a7,Redline,,,Redline Application Services Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/2124b4f93cf63ceadd80d615.svg,,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
06fde72c-b165-55e6-a732-fcbfebb8fdcd,Spin and Win,,,Spin and Win,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/4e129e471e166a75a4750121.svg,,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
c1c9734f-f621-41e0-bf7a-6723daa4016f,Spinomenal,,,PANDA BLUEMOON LTD,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/cdb740137cffcadd5c8d705c.svg,spinomenal.io,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
51262496-2244-4171-a9a7-3a1f18df15c8,Sporting Index Limited,,,Sporting Index Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/65e71f4958bf609d2595cfa4.svg,mobile.sportingindex.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
06389dec-9c89-4248-b7fc-5855337194f6,Sportino,,,Datapool Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/ca1ddfb2a02e6e5263fcdb0a.svg,www.sportino.co.uk,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
2ecf8974-7261-44a7-b4c0-cefc6f7a6f97,SPORTITO,,,Sportito SRL,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/695e08ee0fb68c6764b26a43.svg,sportito.com.br,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
1afd7bb7-e21c-50d6-8502-0f513179b127,Spreadex,,,Spreadex,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/aeebff037316b47340fd75ec.svg,https://www.spreadex.com/,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
64209851-2a41-5736-8a9e-db1e3834a208,springfinance,,,Spring Finance Group Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/cc2b2180b7f36880a047f6db.svg,,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
46d2cf1b-7b1a-520a-b588-25e6c772c225,Sprout Loans,,,Asgard Financial Services Limited (Asgard),https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/8c43bf899fe0b62560eaf6ed.svg,http://www.sproutloans.co.uk/,null,,"6th Floor, The Lanyon Building, Jennymount Business Park, 10 North Derby Street, Belfast, BT15 3HL.",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
ecda2c06-93cb-51a6-9dc0-2e6b75714b00,Square Enix Limited,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/5e8f97bdd06efdc07253ed5f.svg,https://www.square-enix.com/,null,,"240 Blackfriars Road, London, SE1 8NW",gaming,gaming,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
9248090b-08c1-5474-bf9c-455abe95f035,sQuidcard,,,sQuidcard Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/94d48f5fcfe5ff965a029adb.svg,https://www.squidcard.com/,null,,"John Loftus House, Summer Road, Thames Ditton, Surrey, KT7 0QQ",payment-method,payment-method,std:6446bcc2-c594-414a-b2eb-422d020c3aa5,online
881615fc-a292-4c44-b236-50d8ab322659,Star Sports,,,Star Racing Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/fc6874d673e1000aed1291f6.svg,mobile.starsportsbet.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
87f94a35-3082-53b5-a050-4d45c977787f,Steadypay,,,Steadypay Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/caffa357a05e92f0fbf22a28.svg,https://www.steadypay.co/,null,,"Kemp House, 160 City Road, London, EC1V 2NX",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
d066438f-c99e-57f8-af84-ff3f483b59f2,Stellantis Financial Services,,,Stellantis Financial Services UK Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/eb18e125f0a92d6691acffed.svg,https://www.stellantisfinancialservices.co.uk,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
17611987-add2-5d40-9267-3ab3ca32abcd,Student Loans Company,,,Student Loans Company Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/c67f41d03844c691c54dec62.svg,https://www.gov.uk/government/organisations/student-loans-company,null,,The Memphis Building Lingfield Point McMullen Road Darlington Co Durham DL1 1RW United Kingdom,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
49dfb89e-beb9-43a4-9cdf-1b8908f1591c,Synot Games,,,Synot Games Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/d5570dfafbe4afe67527a100.svg,www.synotgames.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
16f557dc-a62e-55c0-acec-cde0289d269f,TalkSPORT BET,16ad42a2-ddd1-59b9-8dcd-75722d1aff9f,Betvictor,BV Gaming Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/ca23e7359c579eb7b2ed1d57.svg,https://www.talksportbet.com/,null,,"BetVictor Suite 2.01, World Trade Center, Bayside Road, GIBRALTAR, GX11 1AA, Gibraltar",gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
7ecc7735-94a3-5ce7-a394-a045594c4ce4,Tappily high wycombe,,,Indigo Michael Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/16d35dcadc8567aa506b4108.svg,https://www.tappily.co.uk/,null,,Tappily PO Box 1515 High Wycombe HP11 9JE,loans,loans,std:5cd20878-13de-4be2-8d38-492e6303ef87,credit
a0e5c894-86a1-4fa4-82ea-e3f51e634126,Teamfeepay,,,Concept Apps Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/dbae14ec5dce6879dd8e9970.svg,www.teamfeepay.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
dd877059-389f-515e-8071-bd86f0d39cb3,TFS Loans Limited,,,TFS Loans Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/cbdd35df8347980c8a07477e.svg,,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
edf111e0-36bf-56ae-b2f9-955a02911331,That Prize Guy,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/5cc6a86f03b02e85233eeeda.svg,https://thatprizeguy.co.uk/,null,,,gambling,gambling,,
cafbe3ab-7108-517c-8266-34bf6fa59190,The Debt Advisor Limited,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/64cb082ba9d1a7028cb895f0.svg,https://www.thedebtadvisor.co.uk/,null,,"18-22 Lloyd Street, Manchester, M2 5WA",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
c224072b-7ec1-438f-abdd-aa43e6715a95,The Golf Lottery,,,The Golf Lottery Ltd (non-profit),https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/08f1aa52326e7e483493ecab.svg,www.golflottery.org.uk,null,,,gambling-lottery,gambling-lottery,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
577eceec-2147-5024-8f1d-2638ba6250c2,The One Stop MoneyShop,,,The One Stop Money Shop Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/bbdf2fc022c084929b4a74bd.svg,https://theonestopmoneyshop.co.uk/,null,,"round Floor, Cora House, 20, Gills Yard, Wakefield, WF1 3BZ",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
455f2624-f0a5-5665-8c64-e7331311c5d1,Thl Direct,,,GC DataTech Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/f1ebb4dbcb5502429be2c3e7.svg,,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
096807d9-4ec7-463e-8320-43e17ba48c3f,Thunderkick Malta Limited,,,Thunderkick Malta Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/adbf3e2961c175c84fcf0c6d.svg,www.thunderkick.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
f9029439-7661-5d4f-9f97-a966b0acdf61,Tombola,,,Tombola International plc,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/78ad5f58015368a13a561344.svg,https://www.tombola.co.uk/,null,,"Floor 4, 55 Line Wall Road, Gibraltar, GX11 1AA, Gibraltar",gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
a1d3051f-6351-54c7-a2b6-8ce343bc37ea,Tommy French Competitions,,,Tommy French Competitions,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/e4b0fd1704e3ea02eb032a36.svg,https://tommyfrenchcompetitions.com/,null,,,gambling-lottery,gambling-lottery,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
6a114136-d920-4aad-bcdd-b79a96141412,Tonybet,,,Tonybet,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/f5012df008d6b24557cd03b3.svg,www.tonybet.co.uk,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
45a03926-936f-419b-91c8-f96ab41acf57,Tote,,,Tote (Successor Company) Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/250082c2157421fc9ae3227a.svg,totesport.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
0cc5755b-03b1-53a9-bf91-e20aa37acfd5,Tsb,,,TSB Bank Plc,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/71d860a9cf2942a2c843bb3a.svg,https://www.tsb.co.uk/,null,,"Henry Duncan House, 120 George Street, Edinburgh EH2 4LH",bank,bank,std:83e99ba8-867b-4aeb-9d2f-12c8d799ccb0,savings
0d748920-c830-566f-9bfd-36da8579ff1a,Ikano bank,,,Ikano Bank,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/e1af24c6b389833aa79fb232.svg,https://ikano.co.uk/,null,,"Waterfront House, Waterfront Plaza, Station Street, Nottingham, NG2 3DQ",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
9b8a1343-f9ae-5f83-962c-1f5e9721f4f8,mangopay,,,mangopay,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/5c5f16c50d2b6d5bdc25124e.svg,,null,,,clothing,clothing,std:65ebdcdb-c46b-478f-bbbc-feabeb0b4342,clothing
6695d0d9-05e4-5081-924e-fdaf54c29d71,Trustly group ab,,,Trustly Group AB,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/4f9ef3e17353d0289e4b16b5.svg,https://www.trustly.net/en-GB,null,,Rådmansgatan 40 5tr SE-113 57 Stockholm,transfer,transfer,std:2bf1875a-2672-4eeb-9ae8-f2390cf0514c,transfers
cfa5d05f-4651-5986-8632-26a8460c5e4d,Lloyds Credit Card,de5f52ef-af89-5071-9f42-3ca338a9adf8,Lloyds Banking Group,,,,null,,,credit-card,credit-card,std:5cd20878-13de-4be2-8d38-492e6303ef87,credit
f8e0b139-9c87-53a5-9129-b7e1f2b82791,PRYZM,,,,,https://www.pryzm.co.uk/,5813,"Drinking places (alcoholic beverages) — bars, taverns, night-clubs, cocktail lounges and discothèques",,pub,pub,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
1f068578-00ed-54aa-b22c-cb077d63bffc,North Edinburgh and Castle Credit Union Loans,4b1399f7-0c0e-513b-85fb-f968faa6bfb7,Castle Community Bank,North Edinburgh and Castle Credit Union Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/4c0489b869bbc837655d0ae0.svg,https://castlecommunitybank.co.uk/,null,,Castle Community Bank 49 Great Junction Street Edinburgh EH6 5HX,loans,loans,,
78c581b1-60a1-4b8a-ab1f-e175ee5a8247,ElectraWorks Limited,,,ElectraWorks Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/085a7d42691f9b5d6c2ebbd7.svg,beckysbingo.com,null,,"Suite 6, Atlantic Suites, Europort Avenue, GIBRALTAR, GX11 1AA, Gibraltar",gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
